PT,AU,BA,BE,GP,AF,BF,CA,TI,SO,SE,BS,LA,DT,CT,CY,CL,SP,HO,DE,ID,AB,C1,C3,RP,EM,RI,OI,FU,FP,FX,CR,NR,TC,Z9,U1,U2,PU,PI,PA,SN,EI,BN,J9,JI,PD,PY,VL,IS,PN,SU,SI,MA,BP,EP,AR,DI,DL,D2,EA,PG,WC,WE,SC,GA,PM,OA,HC,HP,DA,UT
J,"Lebanova, H; Stoev, S; Petrova, G",,,,"Lebanova, Hristina; Stoev, Svetoslav; Petrova, Galina",,,,,,,,,,,,,,,,,"[Lebanova, Hristina; Stoev, Svetoslav] Med Univ Pleven, Fac Pharm, Pleven, Bulgaria; [Petrova, Galina] Med Univ Varna, Fac Pharm, Varna, Bulgaria",Medical University Pleven; Medical University Varna,"Lebanova, H (corresponding author), Med Univ Pleven, Fac Pharm, Pleven, Bulgaria.",hristina.lebanova@mu-pleven.bg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,WOS:001307062900001
J,"Kirovakov, Z; Kutsarov, A; Todorov, S; Penchev, P",,,,"Kirovakov, Zlatko; Kutsarov, Asen; Todorov, Svetoslav; Penchev, Plamen",,,,,,,,,,,,,,,,,"[Kirovakov, Zlatko] Univ Hosp Act Treatment Burgas, Dept Obstet & Gynaecol, Burgas, Bulgaria; [Kirovakov, Zlatko] Prof Asen Zlatarov Univ, Fac Publ Hlth & Hlth Care, Burgas, Bulgaria; [Kutsarov, Asen] Med Univ Varna, Dept Hlth Care, Affiliate Veliko Tarnovo, Veliko Tarnovo, Bulgaria; [Todorov, Svetoslav] Univ Hosp Act Treatment Burgas, Dept Neurol Surg, Burgas, Bulgaria; [Todorov, Svetoslav] Prof Asen Zlatarov Univ, Fac Med, Burgas, Bulgaria; [Penchev, Plamen] Med Univ Plovdiv, Fac Med, Plovdiv, Bulgaria",University of Burgas; Medical University Varna; University of Burgas; Medical University Plovdiv,"Kirovakov, Z (corresponding author), Univ Hosp Act Treatment Burgas, Dept Obstet & Gynaecol, Burgas, Bulgaria.; Kirovakov, Z (corresponding author), Prof Asen Zlatarov Univ, Fac Publ Hlth & Hlth Care, Burgas, Bulgaria.",kirovakov@yahoo.com,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,WOS:001207547300006
J,"Marinova-Zlatinova, Z; Negreva, M; Chervenkov, T",,,,"Marinova-Zlatinova, Zh; Negreva, M.; Chervenkov, Tr",,,,,,,,,,,,,,,,,"[Marinova-Zlatinova, Zh; Negreva, M.; Chervenkov, Tr] Med Univ Prof Dr Paraskev Stoyanov, Varna, Bulgaria",Medical University Varna,"Marinova-Zlatinova, Z (corresponding author), Med Univ Prof Dr Paraskev Stoyanov, Varna, Bulgaria.",zhenya_marinova@hotmall.com,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,WOS:001171481600001
J,"Ivanova, NI; Kyuchukova, DM; Tsalta-Mladenov, ME; Georgieva, DK; Andonova, SP",,,,"Ivanova, Nora I.; Kyuchukova, Dayana M.; Tsalta-Mladenov, Mihael E.; Georgieva, Darina K.; Andonova, Silva P.",,,,,,,,,,,,,,,,,"[Ivanova, Nora I.; Kyuchukova, Dayana M.; Tsalta-Mladenov, Mihael E.; Georgieva, Darina K.; Andonova, Silva P.] Med Univ Prof Paraskev Stoyanov, Dept Neurol & Neurosci, Varna, Bulgaria; [Ivanova, Nora I.; Kyuchukova, Dayana M.; Tsalta-Mladenov, Mihael E.; Georgieva, Darina K.; Andonova, Silva P.] Univ Hosp St Marina, Second Clin Neurol, Intens Care Unit, Varna, Bulgaria; [Ivanova, Nora I.; Kyuchukova, Dayana M.; Tsalta-Mladenov, Mihael E.; Georgieva, Darina K.; Andonova, Silva P.] Univ Hosp St Marina, Stroke Unit, Varna, Bulgaria",Medical University Varna; Medical University Varna; Medical University Varna,"Tsalta-Mladenov, ME (corresponding author), Med Univ Prof Paraskev Stoyanov, Dept Neurol & Neurosci, Varna, Bulgaria.; Tsalta-Mladenov, ME (corresponding author), Univ Hosp St Marina, Second Clin Neurol, Intens Care Unit, Varna, Bulgaria.; Tsalta-Mladenov, ME (corresponding author), Univ Hosp St Marina, Stroke Unit, Varna, Bulgaria.",mihaeltsalta@gmail.com,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,WOS:001201413100013
J,"Peycheva, K; Panayotova, V; Hristova, T; Merdzhanova, A; Dobreva, D; Stoycheva, T; Stancheva, R; Licata, P; Fazio, F",,,,"Peycheva, Katya; Panayotova, Veselina; Hristova, Tatyana; Merdzhanova, Albena; Dobreva, Diana; Stoycheva, Tonika; Stancheva, Rositsa; Licata, Patrizia; Fazio, Francesco",,,,,,,,,,,,,,,,,"[Peycheva, Katya; Panayotova, Veselina; Hristova, Tatyana; Merdzhanova, Albena; Dobreva, Diana; Stoycheva, Tonika; Stancheva, Rositsa] Med Univ Varna, Dept Chem, Varna 9002, Bulgaria; [Licata, Patrizia; Fazio, Francesco] Univ Messina, Dept Vet Sci, Polo SS Annunziata, I-98168 Messina, Italy",Medical University Varna; University of Messina,"Peycheva, K (corresponding author), Med Univ Varna, Dept Chem, Varna 9002, Bulgaria.",peycheva@mu-varna.bg; veselina.ivanova@hotmail.com; hristova_tatyana@yahoo.com; a.merdzhanova@gmail.com; diana@mu-varna.bg; tonika.vladislavova@mu-varna.bg; rositsa.stancheva@mu-varna.bg; plicata@unime.it; francesco.fazio@unime.it,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,WOS:001191540700001
J,"Dikova, T; Hashim, DP; Mintcheva, N",,,,"Dikova, Tsanka; Hashim, Daniel P.; Mintcheva, Neli",,,,,,,,,,,,,,,,,"[Dikova, Tsanka] Med Univ Varna, Fac Dent Med, 55 M Drinov Str, Varna 9000, Bulgaria; [Hashim, Daniel P.] CSS Nanotech Inc, Unit 427,2368A Rice Blvd, Houston, TX 77005 USA; [Mintcheva, Neli] Univ Min & Geol, Dept Chem, Sofia 1700, Bulgaria",Medical University Varna; University of Mining & Geology - Bulgaria,"Dikova, T (corresponding author), Med Univ Varna, Fac Dent Med, 55 M Drinov Str, Varna 9000, Bulgaria.; Mintcheva, N (corresponding author), Univ Min & Geol, Dept Chem, Sofia 1700, Bulgaria.",tsanka_dikova@abv.bg; daniel@cssnanotech.com; nnmintcheva@mgu.bg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,WOS:001193405800001
J,"Stoyanov, S; Tasinov, O; Dimitrova, T; Yaneva, G",,,,"Stoyanov, Stoyan; Tasinov, Oskan; Dimitrova, Tsonka; Yaneva, Galina",,,,,,,,,,,,,,,,,"[Stoyanov, Stoyan; Dimitrova, Tsonka; Yaneva, Galina] Med Univ Varna, Fac Pharm, Dept Biol, 84 Tsar Osvoboditel Blvd, Varna 9002, Bulgaria; [Tasinov, Oskan] Med Univ Varna, Fac Pharm, Dept Biochem Mol Med & Nutrigen, 84B Tzar Osvoboditel Blvd, Varna 9002, Bulgaria",Medical University Varna; Medical University Varna,"Tasinov, O (corresponding author), Med Univ Varna, Fac Pharm, Dept Biochem Mol Med & Nutrigen, 84B Tzar Osvoboditel Blvd, Varna 9002, Bulgaria.",stoyan.stoyanov@mu-varna.bg; oskan.tasinov@gmail.com; tsonka.dimitrova@mu-varna.bg; galina.yaneva@mu-varna.bg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,WOS:001191806400001
J,"Galunska, B; Yotov, Y; Nikolova, M; Angelov, A",,,,"Galunska, Bistra; Yotov, Yoto; Nikolova, Miglena; Angelov, Atanas",,,,,,,,,,,,,,,,,"[Galunska, Bistra; Nikolova, Miglena] Med Univ Varna, Dept Biochem Mol Med & Nutrigen, Varna 9000, Bulgaria; [Yotov, Yoto; Angelov, Atanas] Med Univ Varna, Dept Internal Dis 1, Sect Cardiol, Varna 9000, Bulgaria; [Yotov, Yoto] Univ Hosp St Marina, Dept Noninvas Cardiol, Cardiol Clin 2, Varna 9000, Bulgaria; [Angelov, Atanas] Univ Hosp St Marina, Cardiol Clin Intens Cardiol Act 1, Varna 9000, Bulgaria",Medical University Varna; Medical University Varna; Medical University Varna; Medical University Varna,"Galunska, B (corresponding author), Med Univ Varna, Dept Biochem Mol Med & Nutrigen, Varna 9000, Bulgaria.",galunska@mu-varna.bg; yoto.yotov@mu-varna.bg; miglena.todorova@mu-varna.bg; atanas.a.angelov@mu-varna.bg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,WOS:001192700900001
J,"Haupt, M; Gerner, ST; Doeppner, TR",,,,"Haupt, Matteo; Gerner, Stefan T.; Doeppner, Thorsten R.",,,,,,,,,,,,,,,,,"[Haupt, Matteo; Doeppner, Thorsten R.] Univ Gottingen, Med Sch, Dept Neurol, Gottingen, Germany; [Gerner, Stefan T.; Doeppner, Thorsten R.] Univ Hosp Giessen, Dept Neurol, Klin Str 33, D-35392 Giessen, Germany; [Gerner, Stefan T.; Doeppner, Thorsten R.] Univ Marburg, Ctr Mind Brain & Behav CMBB, Marburg, Germany; [Gerner, Stefan T.; Doeppner, Thorsten R.] Justus Liebig Univ Giessen, Marburg, Germany; [Doeppner, Thorsten R.] Med Univ Varna, Dept Anat & Cell Biol, Varna, Bulgaria; [Doeppner, Thorsten R.] Medipol Univ Istanbul, Res Inst Hlth Sci & Technol SABITA, Istanbul, Turkiye",University of Gottingen; University Hospital of Giessen & Marburg; Philipps University Marburg; Justus Liebig University Giessen; Medical University Varna; Istanbul Medipol University,"Doeppner, TR (corresponding author), Univ Hosp Giessen, Dept Neurol, Klin Str 33, D-35392 Giessen, Germany.",thorsten.doeppner@neuro.med.uni-giessen.de,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,WOS:001578300900003
J,"Kalinov, T; Zlatarov, A; Kolev, N; Ivanov, KD",,,,"Kalinov, Turgay; Zlatarov, Aleksandar; Kolev, Nikola; Ivanov, Krasimir D.",,,,,,,,,,,,,,,,,"[Kalinov, Turgay] Med Univ Varna, Fac Med, Dept Gen & Operat Surg, Varna, Bulgaria; [Zlatarov, Aleksandar] Med Univ Prof Dr Paraskev Stoyanov, Dept Gen & Operat Surg, Varna, Bulgaria; [Kolev, Nikola] Univ Hosp St Marina, Dept Gen & Operat Surg, Varna, Bulgaria; [Ivanov, Krasimir D.] Med Univ Varna, Dept Gen Surg, Varna, Bulgaria",Medical University Varna; Medical University Varna; Medical University Varna; Medical University Varna,"Kalinov, T (corresponding author), Med Univ Varna, Fac Med, Dept Gen & Operat Surg, Varna, Bulgaria.",turgaykalinov92@gmail.com,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,WOS:001199831600039
J,"Orlinska, K; Ramos, P; Komosinska-Vassev, K; Olczyk, K; Stojko, J; Rzepecka-Stojko, A; Kiselova-Kaneva, Y; Ivanova, D; Olczyk, P; Pilawa, B",,,,"Orlinska, Kinga; Ramos, Pawel; Komosinska-Vassev, Katarzyna; Olczyk, Krystyna; Stojko, Jerzy; Rzepecka-Stojko, Anna; Kiselova-Kaneva, Yoana; Ivanova, Diana; Olczyk, Pawel; Pilawa, Barbara",,,,,,,,,,,,,,,,,"[Orlinska, Kinga; Olczyk, Pawel] Med Univ Silesia, Fac Pharmaceut Sci Sosnowiec, Dept Community Pharm, Kasztanowa 3, PL-41205 Sosnowiec, Poland; [Ramos, Pawel; Pilawa, Barbara] Med Univ Silesia, Fac Pharmaceut Sci Sosnowiec, Dept Biophys, Jednosci 8, PL-41200 Sosnowiec, Poland; [Komosinska-Vassev, Katarzyna; Olczyk, Krystyna] Med Univ Silesia, Fac Pharmaceut Sci Sosnowiec, Dept Clin Chem & Lab Diagnost, Jednosci 8, PL-41200 Sosnowiec, Poland; [Stojko, Jerzy] Med Univ Silesia, Fac Pharmaceut Sci Sosnowiec, Dept Toxicol & Bioanal, Ostrogorska 30, PL-41200 Sosnowiec, Poland; [Rzepecka-Stojko, Anna] Med Univ Silesia, Fac Pharmaceut Sci Sosnowiec, Dept Drug & Cosmet Technol, Jednosci 8, PL-41200 Sosnowiec, Poland; [Kiselova-Kaneva, Yoana; Ivanova, Diana] Med Univ Varna, Fac Pharm, Dept Biochem Mol Med & Nutrigen, Prof Marin Drinov 55, Varna 9002, Bulgaria",Medical University of Silesia; Medical University of Silesia; Medical University of Silesia; Medical University of Silesia; Medical University of Silesia; Medical University Varna,"Orlinska, K (corresponding author), Med Univ Silesia, Fac Pharmaceut Sci Sosnowiec, Dept Community Pharm, Kasztanowa 3, PL-41205 Sosnowiec, Poland.",kinga.orlinska@sum.edu.pl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,WOS:001199190300001
J,"Pancheva, R; Chamova, R; Marinov, D; Toneva, A; Dzhogova, M; Eyubova, S; Usheva, N",,,,"Pancheva, Ruzha; Chamova, Rositsa; Marinov, Dimitar; Toneva, Albena; Dzhogova, Mariya; Eyubova, Sevdzhihan; Usheva, Natalya",,,,,,,,,,,,,,,,,"[Pancheva, Ruzha; Chamova, Rositsa; Marinov, Dimitar; Toneva, Albena; Dzhogova, Mariya] Med Univ Prof Dr Paraskev Stoyanov, Fac Publ Hlth, Dept Hyg & Epidemiol, 55 Marin Drinov Str, Varna 9002, Bulgaria; [Eyubova, Sevdzhihan] Konstantin Preslavsky Univ Shumen, Shumen, Bulgaria; [Usheva, Natalya] Med Univ Prof Dr Paraskev Stoyanov, Fac Publ Hlth, Dept Social MedicineMed & Healthcare Org, Varna, Bulgaria; [Pancheva, Ruzha; Chamova, Rositsa; Marinov, Dimitar; Toneva, Albena; Dzhogova, Mariya; Eyubova, Sevdzhihan; Usheva, Natalya] Med Univ Prof Dr Paraskev Stoyanov, Res Inst, Dept Neurosci, Res Grp NutriLect, Varna, Bulgaria",Medical University Varna; University of Shumen; Medical University Varna; Medical University Varna,"Pancheva, R (corresponding author), Med Univ Prof Dr Paraskev Stoyanov, Fac Publ Hlth, Dept Hyg & Epidemiol, 55 Marin Drinov Str, Varna 9002, Bulgaria.",rouzha.pancheva@gmail.com,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,WOS:001196534100001
J,"Paz-Ares, L; Garassino, MC; Chen, YB; Reinmuth, N; Hotta, K; Poltoratskiy, A; Trukhin, D; Hochmair, MJ; Özgüroglu, M; Ji, JH; Statsenko, G; Conev, N; Bondarenko, I; Havel, L; Losonczy, G; Xie, MC; Lai, ZW; Godin-Heymann, N; Mann, H; Jiang, HY; Shrestha, Y; Goldman, JW",,,,"Paz-Ares, Luis; Garassino, Marina Chiara; Chen, Yuanbin; Reinmuth, Niels; Hotta, Katsuyuki; Poltoratskiy, Artem; Trukhin, Dmytro; Hochmair, Maximilian J.; Ozguroglu, Mustafa; Ji, Jun Ho; Statsenko, Galina; Conev, Nikolay; Bondarenko, Igor; Havel, Libor; Losonczy, Gyorgy; Xie, Mingchao; Lai, Zhongwu; Godin-Heymann, Nadia; Mann, Helen; Jiang, Haiyi; Shrestha, Yashaswi; Goldman, Jonathan W.",,,,,,,,,,,,,,,,,"[Paz-Ares, Luis] Complutense Univ & Ciberonc, Hosp Univ Octubre 12, Dept Med Oncol, Lung Canc Unit CNIO H120, Madrid, Spain; [Garassino, Marina Chiara] Fdn IRCCS Ist Nazl Tumori, Milan, Italy; [Garassino, Marina Chiara] Univ Chicago, Dept Med, Thorac Oncol Unit, Sect Hematol Oncol, Chicago, IL USA; [Chen, Yuanbin] Canc & Hematol Ctr Western Michigan, Grand Rapids, MI USA; [Reinmuth, Niels] German Ctr Lung Res DZL, Asklepios Lung Clin, Gauting, Germany; [Hotta, Katsuyuki] Okayama Univ Hosp, Okayama, Japan; [Poltoratskiy, Artem] Petrov Res Inst Oncol, St Petersburg, Russia; [Trukhin, Dmytro] Odessa Reg Oncol Dispensary, Odessa, Ukraine; [Hochmair, Maximilian J.] Klin Floridsdorf, Karl Landsteiner Inst Lung Res & Pulm Oncol, Vienna, Austria; [Ozguroglu, Mustafa] Istanbul Univ Cerrahpasa, Cerrahpasa Sch Med, Istanbul, Turkiye; [Ji, Jun Ho] Sungkyunkwan Univ, Samsung Changwon Hosp, Sch Med, Chang Won, South Korea; [Statsenko, Galina] Omsk Reg Canc Ctr, Omsk, Russia; [Conev, Nikolay] UMHAT St Marina, Clin Med Oncol, Varna, Bulgaria; [Bondarenko, Igor] Dnipropetrovsk Med Acad, Dnipro, Ukraine; [Havel, Libor] Charles Univ Prague, Thomayer Hosp, Fac Med 1, Prague, Czech Republic; [Losonczy, Gyorgy] Semmelweis Univ, Budapest, Hungary; [Xie, Mingchao] AstraZeneca, Waltham, MA USA; [Lai, Zhongwu; Jiang, Haiyi; Shrestha, Yashaswi] AstraZeneca, Gaithersburg, MD USA; [Godin-Heymann, Nadia; Mann, Helen] AstraZeneca, Cambridge, England; [Goldman, Jonathan W.] David Geffen Sch Med UCLA, Los Angeles, CA USA; [Paz-Ares, Luis] Hosp Univ 12 Octubre, Cordoba S-N, Madrid 28041, Spain; [Shrestha, Yashaswi] AstraZeneca, 1 Medimmune Way, Gaithersburg, MD 20853 USA",Hospital Universitario 12 de Octubre; Fondazione IRCCS Istituto Nazionale Tumori Milan; University of Chicago; Okayama University; N.N. Petrov Research Institute of Oncology; Istanbul University - Cerrahpasa; Sungkyunkwan University (SKKU); Samsung Medical Center; Medical University Varna; Dnipro State Medical University; Charles University Prague; Thomayer Hospital; Semmelweis University; AstraZeneca; AstraZeneca; AstraZeneca; University of California System; University of California Los Angeles; University of California Los Angeles Medical Center; David Geffen School of Medicine at UCLA; Hospital Universitario 12 de Octubre; AstraZeneca; Medimmune,"Paz-Ares, L (corresponding author), Hosp Univ 12 Octubre, Cordoba S-N, Madrid 28041, Spain.; Shrestha, Y (corresponding author), AstraZeneca, 1 Medimmune Way, Gaithersburg, MD 20853 USA.",lpazaresr@seom.org; yashaswi.shrestha@astrazeneca.com,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,WOS:001163758000014
J,"Tuula, A; Merks, P; Waszyk-Nowaczyk, M; Drozd, M; Petrova, G; Viola, R; Bobrova, V; Scott, M; Oona, M; Volmer, D",,,,"Tuula, Anita; Merks, Piotr; Waszyk-Nowaczyk, Magdalena; Drozd, Mariola; Petrova, Galina; Viola, Reka; Bobrova, Veera; Scott, Michael; Oona, Marje; Volmer, Daisy",,,,,,,,,,,,,,,,,"[Tuula, Anita; Bobrova, Veera; Volmer, Daisy] Univ Tartu, Inst Pharm, Fac Med, Tartu, Estonia; [Merks, Piotr] Coll Medicum Cardinal Stefan Wyszynski, Fac Med, Dept Pharmacol & Clin Pharmacol, Warsaw, Poland; [Waszyk-Nowaczyk, Magdalena] Poznan Univ Med Sci, Dept Pharmaceut Technol, Pharm Practice Div, Poznan, Poland; [Drozd, Mariola] Med Univ Lublin, Dept Humanities & Social Med, Lublin, Poland; [Petrova, Galina] Med Univ Varna, Fac Pharm, Varna, Bulgaria; [Viola, Reka] Univ Szeged, Fac Pharm, Dept Clin Pharm, Szeged, Hungary; [Scott, Michael] Med Optimisat Innovat Ctr, Antrim, North Ireland; [Oona, Marje] Univ Tartu, Inst Family Med & Publ Hlth, Fac Med, Tartu, Estonia",University of Tartu; Poznan University of Medical Sciences; Medical University of Lublin; Medical University Varna; Szeged University; University of Tartu,"Tuula, A (corresponding author), Univ Tartu, Inst Pharm, Fac Med, Tartu, Estonia.",anita.tuula@ut.ee,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,WOS:001174154300001
J,"Sarocchi, M; Li, JM; Li, X; Wu, DP; Figueroa, EM; Rodriguez, MG; Hou, M; Finelli, C; Shi, HX; Xiao, ZJ; Oliva, EN; Kyuchukova, LG; Drummond, M; Symeonidis, A; Velazquez, EJ; Rivoli, G; Izquierdo, M; Kolekar, Y; Spallarossa, P; Angelucci, E",,,,"Sarocchi, Matteo; Li, Junmin; Li, Xiao; Wu, Depei; Figueroa, Efreen Montano; Rodriguez, Maria Guadalupe; Hou, Ming; Finelli, Carlo; Shi, Hong-Xia; Xiao, Zhijian; Oliva, Esther Natalie; Kyuchukova, Liana Gercheva; Drummond, Mark; Symeonidis, Argiris; Velazquez, Eric J.; Rivoli, Giulia; Izquierdo, Miguel; Kolekar, Yogita; Spallarossa, Paolo; Angelucci, Emanuele",,,,,,,,,,,,,,,,,"[Angelucci, Emanuele] IRCCS Osped Policlin San Martino, Dept Hematol & Cellular Therapy, Largo Rosanna Benzi 10, I-16132 Genoa, GE, Italy; [Sarocchi, Matteo; Spallarossa, Paolo] IRCCS Osped Policlin San Martino, Cardiovasc Dis Unit, Genoa, Italy; [Li, Junmin] Shanghai Jiao Tong Univ, Ruijin Hosp, Sch Med, Shanghai, Peoples R China; [Li, Xiao] Shanghai Sixth Peoples Hosp, Shanghai, Peoples R China; [Wu, Depei; Figueroa, Efreen Montano] Suzhou Univ, Affiliated Hosp 1, Jiangsu Inst Hematol, Suzhou, Peoples R China; Hosp Gen Mexico Dr Eduardo Liceaga, Dept Surg, Mexico City, Mexico; [Rodriguez, Maria Guadalupe] Hosp Especialidades Ctr Med La Raza, Ctr Med Nacl La Raza, Dept Hematol, IMSS, Mexico City, Mexico; [Hou, Ming] Shandong Univ, Qilu Hosp, Dept Hematol, Jinan, Peoples R China; [Finelli, Carlo] IRCCS Azienda Osped Univ Bologna, IRCCS Azienda Ospedaliero Universitaria Bologna, Bologna, Italy; [Shi, Hong-Xia] Peking Univ Peoples Hosp, Beijing, Peoples R China; [Xiao, Zhijian] Chinese Acad Med Sci & Peking Union Med Coll, Inst Hematol, Chinese Acad Med Sci Peking Union Med Coll, Tianjin, Peoples R China; [Oliva, Esther Natalie; Kyuchukova, Liana Gercheva] Grande Osped Metropolitano Bianchi Melacrino Morel, Hematol Unit, Reggio Di Calabria, Italy; Multiprofile Hosp Act Treatment Sveta Marina, Clin Hematol Clin, Varna, Bulgaria; [Drummond, Mark] Beatson West Scotland Canc Ctr, Glasgow, Scotland; [Symeonidis, Argiris] Univ Patras, Dept Internal Med, Hematol Div, Med Sch, Patras, Greece; [Velazquez, Eric J.] Yale Univ, Yale Sch Med, New Haven, CT USA; [Rivoli, Giulia; Angelucci, Emanuele] IRCCS Osped Policlin San Martino, Hematol & Cellular Therapy, Genoa, Italy; [Izquierdo, Miguel] Novartis Pharm AG, Basel, Switzerland; [Kolekar, Yogita] Novartis Healthcare Pvt Ltd, Hyderabad, India",University of Genoa; IRCCS AOU San Martino IST; University of Genoa; IRCCS AOU San Martino IST; Shanghai Jiao Tong University; Shanghai Jiao Tong University; Soochow University - China; Instituto Mexicano del Seguro Social; Shandong University; IRCCS Azienda Ospedaliero-Universitaria di Bologna; Peking University; Chinese Academy of Medical Sciences - Peking Union Medical College; Peking Union Medical College; Institute of Hematology & Blood Diseases Hospital - CAMS; Medical University Varna; Beatson Oncology Centre; University of Patras; Yale University; University of Genoa; IRCCS AOU San Martino IST; Novartis; Novartis; Novartis India,"Angelucci, E (corresponding author), IRCCS Osped Policlin San Martino, Dept Hematol & Cellular Therapy, Largo Rosanna Benzi 10, I-16132 Genoa, GE, Italy.",emanuele.angelucci@hsanmartino.it,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,WOS:001161275500001
J,"Milkov, M; Stoykov, M; Baycheva, S; Terzieva, Z",,,,"Milkov, M.; Stoykov, M.; Baycheva, S.; Terzieva, Z.",,,,,,,,,,,,,,,,,"[Milkov, M.; Stoykov, M.] Med Univ Prof Dr Paraskev Stoyanov, Univ Med & Dent Ctr, Fac Med Dent, Varna, Bulgaria; [Baycheva, S.] Med Univ Prof Dr Paraskev Stoyanov, Fac Med Dent, Varna, Bulgaria; [Terzieva, Z.] Med Univ Prof Dr Paraskev Stoyanov, Varna, Bulgaria",Medical University Varna; Medical University Varna; Medical University Varna,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,WOS:001295366700009
J,"Milkov, M; Stoykov, M; Peev, S; Baycheva, S; Georgieva, G; Petrova, D; Petrov, P; Petrova, M; Tiholov, R; Enchev, M; Milkova, M; Kostadinov, J",,,,"Milkov, M.; Stoykov, M.; Peev, S.; Baycheva, S.; Georgieva, G.; Petrova, D.; Petrov, P.; Petrova, M.; Tiholov, R.; Enchev, M.; Milkova, M.; Kostadinov, J.",,,,,,,,,,,,,,,,,"[Milkov, M.; Stoykov, M.; Peev, S.; Georgieva, G.; Enchev, M.] Univ Med & Dent Ctr, Med Univ Prof Dr Paraskev Stoyanov, Fac Med Dent, Varna, Bulgaria; [Baycheva, S.] Med Univ Prof Dr Paraskev Stoyanov, Fac Med Dent, Varna, Bulgaria; [Petrova, D.] Med Univ Prof Dr Paraskev Stoyanov, Specialized Eye Hosp Active Treatment, Varna, Bulgaria; [Petrova, D.; Petrov, P.] Med Ctr Avicena, Sofia, Bulgaria; [Tiholov, R.] Multiprofile Hosp Active Treatment Kozloduy, Kozloduy, Bulgaria; [Milkova, M.] Eye Clin St Petka Varna, Varna, Bulgaria; [Kostadinov, J.] Med Univ Varna, Varna, Bulgaria",Medical University Varna; Medical University Varna; Medical University Varna; Medical University Varna,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,WOS:001295366700061
J,"Milkov, M; Stoykov, M; Peev, S; Baycheva, S; Georgieva, G; Enchev, M; Milkova, M; Kostadinov, J",,,,"Milkov, M.; Stoykov, M.; Peev, S.; Baycheva, S.; Georgieva, G.; Enchev, M.; Milkova, M.; Kostadinov, J.",,,,,,,,,,,,,,,,,"[Milkov, M.; Stoykov, M.; Peev, S.; Georgieva, G.; Enchev, M.] Med Univ Prof Dr Paraskev Stoyanov, Univ Med & Dent Ctr, Fac Med Dent, Varna, Bulgaria; [Baycheva, S.] Med Univ Prof Dr Paraskev Stoyanov, Fac Med Dent, Varna, Bulgaria; [Milkova, M.] Eye Clin St Petka Varna, Varna, Bulgaria; [Kostadinov, J.] Med Univ Varna, Varna, Bulgaria",Medical University Varna; Medical University Varna; Medical University Varna,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,WOS:001295366700186
J,"Georgiev, T; Bliznakova, K; Bliznakov, Z; Todorov, G",,,,"Georgiev, Tihomir; Bliznakova, Kristina; Bliznakov, Zhivko; Todorov, Georgi",,,,,,,,,,,,,,,,,"[Georgiev, Tihomir; Bliznakova, Kristina; Bliznakov, Zhivko] Med Univ Prof Dr Paraskev Stoyanov Varna, Dept Med Equipment Elect & Informat Technol, Varna, Bulgaria; [Todorov, Georgi] Med Univ Prof Dr Paraskev Stoyanov Varna, Fac Med, Diagnost imaging Radiotherapy & intervent Radiolog, ES Intervent Radiol, Varna, Bulgaria; [Todorov, Georgi] Med Univ Varna, St Marina Univ Hosp Varna, Intervent Radiol Ctr, Imaging Diagnost Clin, Varna, Bulgaria",Medical University Varna; Medical University Varna; Medical University Varna,"Georgiev, T (corresponding author), Med Univ Prof Dr Paraskev Stoyanov Varna, Dept Med Equipment Elect & Informat Technol, Varna, Bulgaria.",t.georgiev@mu-varna.bg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,WOS:001179511200011
